18 Char ID,Region,Membership Status,Gender,Age,YPO/YPO Gold,Profile Completion %,Code of Conduct Accepted?,Forums,Networks,Tenure,Renewal Status
00361000010ua8KAAQ,Mid-America US,Member,Male,73,YPO Gold,26.7,1,1,0,35,Closed Won
00361000010uZhYAAU,Northeastern US,Member,Male,72,YPO Gold,60,1,1,1,21,Closed Won
00361000010usohAAA,North Asia,Member,Male,60,YPO Gold,80,1,1,2,15,Closed Won
00361000010uZpJAAU,Northeastern US,Member,Male,59,YPO Gold,80,1,0,1,15,Closed Won
00361000010usd5AAA,Northeastern US,Member,Male,65,YPO Gold,80,1,1,5,30,Closed Won
00361000010ut64AAA,Mid-America US,Member,Male,51,YPO Gold,80,1,1,0,16,Closed Won
00361000010uZmEAAU,North Asia,Member,Male,55,YPO Gold,80,1,1,1,20,Closed Won
00361000010ua4dAAA,Mid-America US,Member,Male,70,YPO Gold,60,1,1,0,28,Closed Won
00361000010usdhAAA,Pacific US,Member,Male,47,YPO,60,1,1,2,8,Closed Won
00361000010uZmIAAU,North Asia,Member,Male,58,YPO Gold,80,1,1,3,22,Closed Won
00361000010uZgrAAE,Northeastern US,Member,Male,61,YPO Gold,73.3,1,2,4,25,Closed Won
00361000010uZqrAAE,Northeastern US,Pending Reinstatement,Male,51,YPO,66.7,0,1,4,7,Closed Lost
00361000010usdpAAA,Northeastern US,Member,Male,46,YPO,53.3,0,1,20,7,Closed Won
00361000010ua21AAA,Northeastern US,Member,Male,73,YPO Gold,66.7,1,0,5,14,Closed Won
00361000010uZozAAE,Mid-America US,Member,Male,76,YPO Gold,46.7,1,0,0,25,Closed Won
00361000010uZycAAE,Mid-America US,Member,Male,69,YPO Gold,26.7,1,1,1,21,Closed Won
00361000010us1yAAA,Pacific US,Member,Male,51,YPO Gold,73.3,1,2,0,6,Closed Won
00361000010uso7AAA,Mid-America US,Member,Male,61,YPO Gold,80,1,1,4,23,Closed Won
00361000010uZxiAAE,North Asia,Member,Male,51,YPO Gold,86.7,1,1,6,17,Closed Won
00361000010us22AAA,Mid-America US,Member,Male,39,YPO,60,1,1,0,7,Closed Won
00361000010ua3iAAA,Pacific US,Member,Male,57,YPO Gold,80,1,1,8,14,Closed Won
00361000010uZydAAE,Mid-America US,Member,Male,68,YPO Gold,73.3,1,0,0,31,Closed Won
00361000010uZz6AAE,Mid-America US,Member,Male,67,YPO Gold,53.3,1,1,1,32,Closed Won
00361000010usNWAAY,Northeastern US,Member,Male,80,YPO Gold,53.3,1,0,0,12,Closed Won
00361000010uZl4AAE,Mid-America US,Member,Male,83,YPO Gold,60,1,1,1,20,Closed Won
00361000010uZyhAAE,Mid-America US,Member,Male,75,YPO Gold,60,1,1,9,15,Closed Won
00361000010usNoAAI,Pacific US,Member,Male,44,YPO,60,1,0,0,6,Closed Won
00361000010uZlEAAU,Mid-America US,Member,Male,72,YPO Gold,73.3,1,1,3,26,Closed Won
00361000010useOAAQ,Mid-America US,Member,Male,76,YPO Gold,46.7,1,0,0,12,Closed Won
00361000010uZeuAAE,Mid-America US,Member,Male,74,YPO Gold,46.7,1,0,0,14,Closed Won
00361000010ut4WAAQ,Northeastern US,Member,Male,53,YPO Gold,73.3,1,1,3,16,Closed Won
00361000010ua0rAAA,Mid-America US,Member,Male,46,YPO,80,1,0,10,9,Closed Won
00361000010uZndAAE,Northeastern US,Member,Male,79,YPO Gold,66.7,1,1,1,23,Closed Won
00361000010uZn1AAE,Northeastern US,Member,Male,82,YPO Gold,53.3,1,0,0,17,Closed Won
00361000010ut4dAAA,Northeastern US,Member,Male,49,YPO Gold,80,1,1,14,16,Closed Won
00361000010ut9RAAQ,Middle East/North Africa,Member,Male,53,YPO Gold,80,1,0,3,9,Closed Won
00361000010uZnHAAU,Mid-America US,Member,Male,51,YPO Gold,80,1,1,8,21,Closed Won
00361000010usXRAAY,Pacific US,Member,Male,42,YPO,66.7,1,1,3,7,Closed Won
00361000010ulUnAAI,Northeastern US,Member,Male,44,YPO,73.3,1,1,3,6,Closed Won
0034M00001nERWRQA4,Northeastern US,Member,Male,40,YPO,33.3,1,0,3,3,Closed Won
00361000010uYRQAA2,North Asia,Member,Male,43,YPO,80,1,1,6,5,Closed Won
0036100001EBrBsAAL,Northeastern US,Member,Male,41,YPO,53.3,1,1,2,4,Closed Won
00361000010uYmXAAU,Northeastern US,Member,Male,55,YPO Gold,73.3,0,1,2,11,Closed Won
00361000010ubfPAAQ,Northeastern US,Member,Male,69,YPO Gold,60,1,0,24,38,Closed Won
00361000010uYwHAAU,Northeastern US,Member,Male,46,YPO,80,1,1,7,7,Closed Won
0036100001EC3rCAAT,Mid-America US,Member,Male,43,YPO,60,1,1,4,3,Closed Won
00361000010uYmeAAE,North Asia,Member,Male,53,YPO Gold,60,1,0,10,11,Closed Won
00361000010uYUbAAM,Mid-America US,Member,Male,53,YPO Gold,66.7,1,0,6,9,Closed Won
00361000010uYVaAAM,Northeastern US,Member,Male,53,YPO Gold,73.3,1,1,11,12,Closed Won
00361000010uY8QAAU,Middle East/North Africa,Member,Male,41,YPO,73.3,1,1,0,6,Closed Won
0036100001EC9BtAAL,Northeastern US,Member,Male,43,YPO,66.7,1,0,1,4,Closed Won
00361000010uYYPAA2,North Asia,Member,Male,58,YPO Gold,66.7,1,1,4,12,Closed Won
00361000010uY8SAAU,Mid-America US,Member,Male,45,YPO,80,1,1,3,5,Closed Won
0034M00001smrvUQAQ,Northeastern US,Member,Male,39,YPO,33.3,1,0,0,2,Closed Won
00361000010ubkvAAA,Mid-America US,Member,Male,44,YPO,66.7,1,1,0,10,Closed Won
00361000010ubg5AAA,Mid-America US,Member,Male,67,YPO Gold,86.7,1,1,9,20,Closed Won
0036100001EwzwyAAB,North Asia,Member,Male,39,YPO,53.3,1,1,0,4,Closed Won
00361000010uYkJAAU,Northeastern US,Member,Male,44,YPO,60,1,1,2,11,Closed Won
00361000010ubkrAAA,Middle East/North Africa,Member,Male,51,YPO Gold,86.7,1,1,1,10,Closed Won
0036100001EC3tDAAT,Northeastern US,Pending Reinstatement,Male,47,YPO,60,0,0,0,3,Not Started
0034M00001uhDtpQAE,Mid-America US,Member,Male,41,YPO,33.3,1,1,12,1,Closed Won
0034M00001nEvCbQAK,Mid-America US,Member,Male,48,YPO,26.7,1,0,7,3,Closed Won
00361000010uYkNAAU,Pacific US,Member,Male,51,YPO Gold,86.7,1,1,4,12,Closed Won
0034M00001uhb82QAA,Mid-America US,Member,Female,45,YPO,26.7,1,1,2,2,Closed Won
00361000010ubmKAAQ,Mid-America US,Member,Male,43,YPO,66.7,1,0,4,6,Closed Won
00361000010uswxAAA,Mid-America US,Pending Reinstatement,Male,55,YPO Gold,73.3,0,1,1,20,Closed Lost
0034M00001uihVVQAY,Mid-America US,Member,Male,30,YPO,40,1,0,2,1,Closed Won
0034M00001nEX7eQAG,Latin America,Member,Male,38,YPO,46.7,1,2,7,3,Closed Won
0034M00001nEZuFQAW,Latin America,Member,Male,43,YPO,53.3,1,1,17,3,Closed Won
00361000010uswYAAQ,Latin America,Member,Male,50,YPO,86.7,1,2,2,6,Closed Won
00361000010ubmTAAQ,Mid-America US,Pending Reinstatement,Male,48,YPO,66.7,0,2,8,6,Closed Lost
00361000010uYjuAAE,Mid-America US,Member,Male,56,YPO Gold,46.7,1,1,0,8,Closed Won
0034M00001uh1U6QAI,Mid-America US,Member,Male,45,YPO,33.3,0,0,6,2,Closed Won
00361000010uswPAAQ,Northeastern US,Member,Male,51,YPO Gold,60,1,1,8,5,Closed Won
0034M00001nEkxeQAC,Mid-America US,Member,Male,48,YPO,33.3,1,0,9,3,Closed Won
00361000010uY6sAAE,Mid-America US,Member,Male,45,YPO,86.7,1,1,6,9,Closed Won
00361000010usFIAAY,Pacific US,Member,Male,71,YPO Gold,66.7,1,0,2,24,Closed Won
00361000010uYk1AAE,Pacific US,Member,Male,58,YPO Gold,80,1,1,9,12,Closed Won
0034M00001nEgP9QAK,North Asia,Member,Male,48,YPO,40,1,0,0,3,Closed Won
00361000010usZnAAI,Mid-America US,Member,Male,78,YPO Gold,86.7,1,1,2,16,Closed Won
00361000010usRvAAI,Northeastern US,Member,Male,71,YPO Gold,20,1,1,7,33,Closed Won
0034M00001tjDVyQAM,Northeastern US,Member,Male,47,YPO,26.7,1,1,4,2,Closed Won
00361000010usZkAAI,Mid-America US,Member,Male,74,YPO Gold,60,1,0,0,30,Closed Won
00361000010usRrAAI,Northeastern US,Member,Male,64,YPO Gold,46.7,1,1,1,31,Closed Won
00361000010usZsAAI,Mid-America US,Pending Reinstatement,Male,58,YPO Gold,86.7,0,1,3,13,Not Started
0034M00001tjDSJQA2,Pacific US,Member,Male,45,YPO,40,1,0,2,1,Closed Won
00361000010ubl5AAA,Pacific US,Member,Male,84,YPO Gold,40,1,1,0,27,Closed Won
00361000010uscBAAQ,Mid-America US,Member,Male,81,YPO Gold,73.3,1,0,5,17,Closed Won
00361000010usghAAA,Mid-America US,Member,Male,71,YPO Gold,53.3,1,1,9,21,Closed Won
0034M00001nEucvQAC,Northeastern US,Member,Male,44,YPO,46.7,1,1,9,3,Closed Won
00361000010ublLAAQ,North Asia,Member,Male,60,YPO Gold,100,1,3,9,21,Closed Won
0034M00001nF767QAC,Middle East/North Africa,Member,Male,47,YPO,46.7,1,1,2,3,Closed Won
00361000010ublgAAA,Northeastern US,Member,Male,59,YPO Gold,80,1,0,4,21,Closed Won
00361000010usuvAAA,Pacific US,Member,Male,43,YPO,93.3,1,1,10,9,Closed Won
0036100001XK0DIAA1,Mid-America US,Member,Female,49,YPO,60,1,1,1,4,Closed Won
00361000010ubhZAAQ,Pacific US,Member,Male,91,YPO Gold,40,1,1,0,24,Closed Won
00361000010usZGAAY,Pacific US,Member,Male,57,YPO Gold,66.7,1,1,4,15,Closed Won
0034M00001nFEeUQAW,Northeastern US,Member,Male,46,YPO,40,1,1,1,2,Closed Won
00361000010ubi5AAA,Middle East/North Africa,Member,Male,53,YPO Gold,40,1,2,4,12,Closed Won
00361000010usl2AAA,Mid-America US,Member,Male,49,YPO,80,1,1,12,14,Closed Won
0036100001BvViaAAF,Northeastern US,Member,Male,49,YPO,53.3,0,1,1,4,Closed Won
00361000010ut1AAAQ,Northeastern US,Member,Female,50,YPO,93.3,1,1,12,7,Closed Won
0034M00001nFIQfQAO,Mid-America US,Member,Female,40,YPO,33.3,1,1,1,3,Closed Won
0034M00001nFCXLQA4,Mid-America US,Member,Male,48,YPO,26.7,1,1,0,3,Closed Won
00361000010ut1HAAQ,Northeastern US,Member,Male,61,YPO Gold,66.7,1,0,0,15,Closed Won
0034M00001nF2tLQAS,Northeastern US,Member,Female,46,YPO,53.3,1,1,9,3,Closed Won
0034M00001nFYe4QAG,Mid-America US,Member,Male,40,YPO,33.3,1,2,8,2,Closed Won
00361000010usv8AAA,Northeastern US,Member,Male,43,YPO,80,1,1,1,10,Closed Won
0034M00001npnNBQAY,Mid-America US,Member,Male,47,YPO,33.3,1,2,1,3,Closed Won
00361000010usZPAAY,Middle East/North Africa,Member,Male,48,YPO,93.3,1,0,0,16,Closed Won
0034M00001npnJ9QAI,Mid-America US,Member,Male,43,YPO,33.3,1,1,10,2,Closed Won
00361000010ut6jAAA,Mid-America US,Member,Male,42,YPO,93.3,1,1,7,13,Closed Won
00361000010usvBAAQ,Mid-America US,Member,Male,46,YPO,86.7,1,1,5,10,Closed Won
0034M00001npm96QAA,Middle East/North Africa,Member,Male,45,YPO,53.3,1,1,4,2,Closed Won
0034M00001npnNLQAY,Mid-America US,Pending Reinstatement,Male,42,YPO,40,0,0,2,1,Not Started
00361000010uszgAAA,Northeastern US,Member,Male,43,YPO,66.7,1,3,8,9,Closed Won
00361000010upQZAAY,Northeastern US,Member,Male,60,YPO Gold,86.7,1,1,3,14,Closed Won
00361000010uVi0AAE,Pacific US,Member,Male,44,YPO,60,1,1,2,6,Closed Won
00361000010uVYYAA2,Mid-America US,Member,Male,55,YPO Gold,73.3,1,1,4,9,Closed Won
00361000010upHwAAI,Northeastern US,Member,Male,54,YPO Gold,80,1,0,5,16,Closed Won
00361000010uVOBAA2,Northeastern US,Member,Male,46,YPO,66.7,1,0,1,7,Closed Won
00361000010uViEAAU,Pacific US,Member,Male,40,YPO,60,1,1,2,5,Closed Won
00361000010upQKAAY,Middle East/North Africa,Member,Male,54,YPO Gold,93.3,1,1,4,15,Closed Won
00361000010upQJAAY,Middle East/North Africa,Member,Male,48,YPO,86.7,1,1,7,14,Closed Won
00361000010uojBAAQ,Northeastern US,Member,Male,61,YPO Gold,73.3,1,1,3,18,Closed Won
00361000010uo0PAAQ,Pacific US,Member,Female,59,YPO Gold,86.7,1,2,28,21,Closed Won
00361000010uVDRAA2,Northeastern US,Member,Male,48,YPO,73.3,1,1,2,9,Closed Won
00361000010uo0WAAQ,Northeastern US,Member,Male,66,YPO Gold,66.7,1,0,0,19,Closed Won
00361000010uVlzAAE,North Asia,Member,Male,46,YPO,60,1,1,14,6,Closed Won
00361000010uojGAAQ,Northeastern US,Member,Male,55,YPO Gold,66.7,1,1,10,18,Closed Won
00361000010uo0SAAQ,Pacific US,Member,Female,62,YPO Gold,93.3,1,1,1,21,Closed Won
00361000010unwdAAA,Northeastern US,Member,Male,51,YPO Gold,93.3,1,0,5,11,Closed Won
00361000010uo0nAAA,Mid-America US,Member,Male,61,YPO Gold,80,1,0,4,20,Closed Won
00361000010upS3AAI,North Asia,Member,Male,55,YPO Gold,86.7,1,2,1,15,Closed Won
00361000010up7qAAA,Mid-America US,Pending Reinstatement,Male,59,YPO Gold,86.7,0,1,2,16,Not Started
00361000010uUi0AAE,North Asia,Member,Male,48,YPO,80,1,1,11,13,Closed Won
00361000010upS9AAI,Mid-America US,Member,Male,53,YPO Gold,80,1,1,10,15,Closed Won
00361000010uUhyAAE,Mid-America US,Member,Male,48,YPO,80,1,1,4,13,Closed Won
00361000010uowrAAA,Middle East/North Africa,Member,Male,60,YPO Gold,86.7,1,2,2,16,Closed Won
00361000010uUnRAAU,Northeastern US,Member,Male,88,YPO Gold,40,1,0,0,46,Closed Won
00361000010uVDrAAM,Mid-America US,Member,Male,51,YPO Gold,66.7,1,1,4,9,Closed Won
00361000010uUi2AAE,North Asia,Pending Reinstatement,Male,58,YPO Gold,26.7,0,0,0,8,Closed Lost
00361000010up80AAA,Northeastern US,Member,Male,55,YPO Gold,73.3,0,2,5,15,Closed Won
00361000010uVDjAAM,Pacific US,Member,Male,45,YPO,46.7,1,1,1,10,Closed Won
00361000010up85AAA,Mid-America US,Member,Male,49,YPO,80,1,0,6,16,Closed Won
00361000010uVEoAAM,Middle East/North Africa,Member,Male,42,YPO,73.3,1,3,2,11,Closed Won
00361000010uoXXAAY,Mid-America US,Member,Male,47,YPO,60,1,1,1,7,Closed Won
00361000010uV91AAE,Northeastern US,Member,Male,41,YPO,80,1,1,4,12,Closed Won
00361000010untGAAQ,Middle East/North Africa,Member,Male,38,YPO,86.7,1,1,4,11,Closed Won
00361000010uV94AAE,North Asia,Member,Male,48,YPO,86.7,1,1,0,12,Closed Won
00361000010uUimAAE,Pacific US,Member,Male,55,YPO Gold,100,1,0,6,13,Closed Won
00361000010uV6OAAU,Middle East/North Africa,Member,Male,51,YPO Gold,60,0,0,5,7,Closed Won
00361000010uV64AAE,Northeastern US,Member,Male,52,YPO Gold,80,1,1,8,12,Closed Won
00361000010uotFAAQ,Northeastern US,Member,Male,53,YPO Gold,86.7,1,2,8,18,Closed Won
00361000010untMAAQ,Pacific US,Member,Male,62,YPO Gold,80,1,2,18,15,Closed Won
00361000010uUisAAE,Northeastern US,Member,Male,50,YPO,66.7,1,1,4,13,Closed Won
00361000010uV6hAAE,Mid-America US,Member,Male,57,YPO Gold,73.3,1,0,0,12,Closed Won
00361000010uV6FAAU,Northeastern US,Member,Male,55,YPO Gold,73.3,1,0,11,11,Closed Won
00361000010uVUjAAM,North Asia,Member,Male,50,YPO,66.7,1,1,2,9,Closed Won
00361000010uVIFAA2,Pacific US,Member,Male,42,YPO,86.7,1,2,20,11,Closed Won
00361000010up61AAA,Mid-America US,Pending Reinstatement,Male,60,YPO Gold,80,0,1,0,16,Closed Lost
00361000010uVW1AAM,Pacific US,Member,Male,47,YPO,86.7,1,0,3,7,Closed Won
00361000010unvUAAQ,North Asia,Member,Male,60,YPO Gold,60,1,1,1,20,Closed Won
00361000010uVIRAA2,Northeastern US,Member,Male,51,YPO Gold,73.3,1,1,2,11,Closed Won
00361000010uVUyAAM,Northeastern US,Member,Male,53,YPO Gold,60,1,1,4,9,Closed Won
00361000010up8OAAQ,Northeastern US,Member,Male,57,YPO Gold,86.7,1,2,11,16,Closed Won
00361000010uVWFAA2,Northeastern US,Member,Male,48,YPO,60,1,0,6,8,Closed Won
00361000010up8SAAQ,Middle East/North Africa,Member,Male,58,YPO Gold,80,1,0,14,17,Closed Won
00361000010uVMXAA2,Mid-America US,Member,Male,52,YPO Gold,73.3,1,1,4,10,Closed Won
00361000010uVWKAA2,Mid-America US,Member,Male,45,YPO,73.3,1,2,5,9,Closed Won
00361000010uVaMAAU,Mid-America US,Member,Female,40,YPO,53.3,1,2,6,8,Closed Won
00361000010upC1AAI,North Asia,Member,Male,48,YPO,80,1,1,5,17,Closed Won
00361000010uVamAAE,Mid-America US,Member,Male,47,YPO,66.7,1,1,1,6,Closed Won
00361000010uUpiAAE,Northeastern US,Member,Male,57,YPO Gold,80,1,2,0,13,Closed Won
00361000010uotdAAA,Northeastern US,Member,Male,54,YPO Gold,66.7,1,1,8,18,Closed Won
00361000010uVaVAAU,Pacific US,Member,Male,48,YPO,86.7,1,1,3,8,Closed Won
00361000010uVMBAA2,Mid-America US,Member,Male,51,YPO Gold,80,1,2,12,11,Closed Won
00361000010uoyyAAA,Mid-America US,Member,Male,61,YPO Gold,93.3,1,1,6,17,Closed Won
00361000010uo9TAAQ,Middle East/North Africa,Member,Male,57,YPO Gold,80,1,1,4,21,Closed Won
00361000010uUk0AAE,Middle East/North Africa,Member,Male,50,YPO,80,1,1,5,13,Closed Won
00361000010uVMAAA2,Pacific US,Member,Male,47,YPO,80,1,1,0,10,Closed Won
00361000010uVU3AAM,North Asia,Member,Male,42,YPO,86.7,1,1,6,6,Closed Won
00361000010uViWAAU,North Asia,Member,Male,38,YPO,73.3,1,1,0,6,Closed Won
00361000010uVMEAA2,Northeastern US,Member,Male,51,YPO Gold,80,1,2,5,9,Closed Won
00361000010uVUEAA2,Northeastern US,Member,Male,44,YPO,66.7,1,1,12,6,Closed Won
00361000010uokxAAA,Mid-America US,Member,Male,57,YPO Gold,80,1,1,12,18,Closed Won
00361000010uVMQAA2,North Asia,Member,Male,56,YPO Gold,73.3,1,0,0,11,Closed Won
00361000010up6MAAQ,Northeastern US,Member,Male,62,YPO Gold,73.3,1,0,2,17,Closed Won
00361000010uVMLAA2,Mid-America US,Pending Reinstatement,Male,51,YPO Gold,60,0,0,1,9,Not Started
00361000010upLMAAY,Northeastern US,Pending Reinstatement,Male,57,YPO Gold,80,0,0,2,15,Closed Lost
00361000010uol0AAA,Middle East/North Africa,Member,Male,59,YPO Gold,80,1,0,0,18,Closed Won
00361000010up4BAAQ,Northeastern US,Member,Male,61,YPO Gold,86.7,1,1,4,17,Closed Won
00361000010uVFeAAM,Middle East/North Africa,Member,Male,41,YPO,93.3,1,1,9,11,Closed Won
00361000010upLRAAY,Middle East/North Africa,Member,Male,56,YPO Gold,93.3,1,0,6,16,Closed Won
00361000010usfUAAQ,Mid-America US,Member,Male,77,YPO Gold,46.7,1,1,6,26,Closed Won
00361000010ua7HAAQ,Mid-America US,Member,Male,78,YPO Gold,60,1,0,6,15,Closed Won
00361000010usfLAAQ,Mid-America US,Member,Male,74,YPO Gold,60,1,0,0,19,Closed Won
00361000010ua7QAAQ,Mid-America US,Member,Male,77,YPO Gold,46.7,1,1,0,24,Closed Won
00361000010ua7IAAQ,Mid-America US,Member,Male,76,YPO Gold,93.3,1,0,2,17,Closed Won
00361000010uZjmAAE,Mid-America US,Member,Male,48,YPO,80,1,1,5,18,Closed Won
00361000010uZzDAAU,Mid-America US,Member,Male,65,YPO Gold,60,1,0,0,31,Closed Won
00361000010uZo5AAE,Northeastern US,Member,Female,71,YPO Gold,73.3,1,0,2,20,Closed Won
00361000010usIfAAI,Northeastern US,Member,Male,63,YPO Gold,66.7,1,1,0,28,Closed Won
00361000010uZoCAAU,Northeastern US,Member,Female,68,YPO Gold,60,1,0,2,33,Closed Won
00361000010uZo7AAE,Northeastern US,Member,Male,74,YPO Gold,66.7,1,0,9,17,Closed Won
00361000010usY4AAI,North Asia,Member,Male,51,YPO Gold,60,1,1,8,10,Closed Won
00361000010ua3uAAA,North Asia,Member,Male,60,YPO Gold,86.7,1,0,13,15,Closed Won
00361000010uZmdAAE,Mid-America US,Member,Male,64,YPO Gold,66.7,1,1,2,21,Closed Won
00361000010usUzAAI,Northeastern US,Member,Male,72,YPO Gold,66.7,0,0,0,25,Closed Won
00361000010uZpkAAE,Mid-America US,Member,Male,75,YPO Gold,40,1,0,0,16,Closed Won
00361000010uZqXAAU,Northeastern US,Member,Male,84,YPO Gold,53.3,1,0,1,11,Closed Won
00361000010uZpeAAE,Mid-America US,Member,Male,86,YPO Gold,46.7,1,2,0,16,Closed Won
00361000010usV0AAI,Northeastern US,Member,Male,68,YPO Gold,80,1,1,5,29,Closed Won
00361000010ua2PAAQ,Mid-America US,Member,Male,57,YPO Gold,86.7,1,2,5,16,Closed Won
00361000010uZrYAAU,Northeastern US,Member,Male,80,YPO Gold,80,1,0,4,26,Closed Won
00361000010usnLAAQ,Middle East/North Africa,Member,Male,45,YPO,93.3,1,0,7,15,Closed Won
00361000010uZkNAAU,Northeastern US,Member,Male,57,YPO Gold,80,1,0,4,16,Closed Won
00361000010usfDAAQ,Mid-America US,Member,Male,73,YPO Gold,53.3,1,1,0,29,Closed Won
00361000010uZg2AAE,Northeastern US,Member,Male,81,YPO Gold,53.3,1,0,0,11,Closed Won
00361000010uZgEAAU,Mid-America US,Member,Male,58,YPO Gold,66.7,1,1,0,23,Closed Won
00361000010uZkcAAE,Mid-America US,Member,Male,60,YPO Gold,80,1,1,3,17,Closed Won
00361000010usOPAAY,Northeastern US,Member,Male,75,YPO Gold,40,1,1,6,20,Closed Won
00361000010ut8AAAQ,Northeastern US,Member,Male,49,YPO,80,1,2,9,14,Closed Won
00361000010uZkUAAU,Middle East/North Africa,Member,Male,65,YPO Gold,86.7,1,0,15,17,Closed Won
00361000010usOMAAY,Pacific US,Member,Male,71,YPO Gold,86.7,1,2,4,31,Closed Won
00361000010usVrAAI,Middle East/North Africa,Member,Female,61,YPO Gold,80,1,4,23,19,Closed Won
00361000010uZrgAAE,Northeastern US,Member,Male,78,YPO Gold,46.7,1,1,1,13,Closed Won
00361000010ua7bAAA,Mid-America US,Member,Male,71,YPO Gold,46.7,1,0,0,30,Closed Won
00361000010uZhQAAU,Northeastern US,Member,Male,71,YPO Gold,73.3,1,0,3,16,Closed Won
00361000010uZreAAE,Northeastern US,Member,Male,80,YPO Gold,66.7,1,1,0,12,Closed Won
00361000010ut8MAAQ,Pacific US,Member,Male,47,YPO,86.7,1,1,0,10,Closed Won
00361000010uZpDAAU,Mid-America US,Member,Male,48,YPO,80,1,1,0,15,Closed Won
0034M00001nFXJZQA4,Mid-America US,Member,Male,34,YPO,46.7,1,2,7,2,Closed Won
00361000010uZs4AAE,Northeastern US,Member,Male,65,YPO Gold,80,1,0,3,34,Closed Won
00361000010uZtZAAU,Mid-America US,Member,Male,74,YPO Gold,86.7,1,0,2,24,Closed Won
00361000010uspkAAA,Mid-America US,Member,Male,84,YPO Gold,40,1,0,0,18,Closed Won
00361000010ua4MAAQ,Mid-America US,Member,Male,66,YPO Gold,66.7,1,1,7,32,Closed Won
00361000010uspLAAQ,Mid-America US,Member,Male,54,YPO Gold,80,1,1,4,15,Closed Won
00361000010uZs9AAE,Northeastern US,Member,Male,68,YPO Gold,60,1,0,0,31,Closed Won
00361000010uZfqAAE,Northeastern US,Member,Male,68,YPO Gold,73.3,1,1,1,24,Closed Won
00361000010usRNAAY,Northeastern US,Member,Male,81,YPO Gold,46.7,1,0,0,24,Closed Won
00361000010uZpmAAE,Mid-America US,Member,Male,72,YPO Gold,86.7,1,0,9,18,Closed Won
00361000010usngAAA,Mid-America US,Pending Reinstatement,Male,57,YPO Gold,80,0,1,5,13,Not Started
00361000010uUrwAAE,Northeastern US,Member,Male,45,YPO,73.3,1,1,8,13,Closed Won
00361000010usRWAAY,Northeastern US,Member,Male,84,YPO Gold,46.7,1,0,1,11,Closed Won
00361000010ua4WAAQ,Mid-America US,Member,Male,72,YPO Gold,60,1,0,0,16,Closed Won
00361000010uskLAAQ,Mid-America US,Member,Male,70,YPO Gold,60,1,0,3,30,Closed Won
00361000010uZptAAE,Mid-America US,Member,Male,76,YPO Gold,46.7,1,1,0,14,Closed Won
00361000010uUs1AAE,Mid-America US,Member,Male,51,YPO Gold,60,1,1,6,13,Closed Won
00361000010uskIAAQ,Mid-America US,Member,Male,67,YPO Gold,86.7,1,2,17,28,Closed Won
00361000010uZppAAE,Mid-America US,Member,Male,42,YPO,60,1,1,0,6,Closed Won
00361000010usQhAAI,Mid-America US,Member,Male,70,YPO Gold,66.7,1,0,0,26,Closed Won
00361000010usQeAAI,Mid-America US,Member,Male,72,YPO Gold,33.3,1,1,1,26,Closed Won
00361000010uUzUAAU,North Asia,Member,Male,61,YPO Gold,86.7,1,1,6,12,Closed Won
00361000010uskMAAQ,Northeastern US,Member,Male,95,YPO Gold,40,1,0,0,54,Closed Won
00361000010uZo9AAE,Northeastern US,Member,Male,78,YPO Gold,53.3,1,1,4,13,Closed Won
00361000010uUzZAAU,Mid-America US,Pending Reinstatement,Male,52,YPO Gold,73.3,0,1,9,12,Not Started
00361000010usgIAAQ,Northeastern US,Member,Male,67,YPO Gold,60,1,1,2,25,Closed Won
00361000010usvIAAQ,Mid-America US,Member,Male,79,YPO Gold,46.7,1,1,0,26,Closed Won
00361000010uZx4AAE,Northeastern US,Member,Male,78,YPO Gold,66.7,1,2,0,23,Closed Won
00361000010uUvgAAE,Northeastern US,Member,Male,55,YPO Gold,93.3,1,1,4,13,Closed Won
00361000010usVxAAI,Middle East/North Africa,Member,Male,52,YPO Gold,73.3,1,0,3,19,Closed Won
00361000010uUvrAAE,Northeastern US,Member,Male,58,YPO Gold,80,1,0,5,13,Closed Won
00361000010uUvmAAE,Northeastern US,Member,Male,56,YPO Gold,80,1,1,4,13,Closed Won
00361000010usymAAA,Mid-America US,Member,Male,69,YPO Gold,53.3,1,1,0,25,Closed Won
00361000010uZq6AAE,Northeastern US,Member,Male,75,YPO Gold,60,1,1,0,21,Closed Won
00361000010usavAAA,Pacific US,Member,Male,68,YPO Gold,73.3,1,1,1,29,Closed Won
00361000010ua34AAA,Mid-America US,Member,Male,73,YPO Gold,46.7,1,2,0,29,Closed Won
00361000010upBsAAI,Northeastern US,Member,Male,54,YPO Gold,80,1,2,10,17,Closed Won
00361000010ua31AAA,Mid-America US,Member,Male,79,YPO Gold,46.7,1,2,0,23,Closed Won
00361000010usQ0AAI,Northeastern US,Member,Male,63,YPO Gold,93.3,1,1,9,31,Closed Won
00361000010uVUQAA2,North Asia,Member,Male,51,YPO Gold,66.7,1,1,4,9,Closed Won
00361000010uVUaAAM,Middle East/North Africa,Member,Male,46,YPO,80,1,1,1,9,Closed Won
00361000010usqKAAQ,Northeastern US,Member,Male,55,YPO Gold,80,1,2,3,22,Closed Won
00361000010up7fAAA,Northeastern US,Member,Male,53,YPO Gold,80,1,1,12,16,Closed Won
00361000010uoyTAAQ,Mid-America US,Member,Male,69,YPO Gold,46.7,1,0,0,30,Closed Won
